2016-08-31 18:19:52,009 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [14.0, 9.0, 10.0, 23.0, 26.0, 58.0, 28.0, 28.0, 208.0]
2016-08-31 18:19:52,010 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 10.0, 11.0, 27.0, 27.0, 29.0, 28.0, 26.0, 182.0]
2016-08-31 18:19:52,011 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [9.0, 10.0, 9.0, 26.0, 30.0, 30.0, 29.0, 24.0, 176.0]
2016-08-31 18:19:52,011 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 9.0, 9.0, 25.0, 25.0, 28.0, 27.0, 26.0, 168.0]
2016-08-31 18:19:52,071 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [9.0, 13.0, 8.0, 23.0, 23.0, 27.0, 29.0, 23.0, 176.0] (skipped)
2016-08-31 18:19:52,071 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 8.0, 8.0, 21.0, 25.0, 29.0, 29.0, 23.0, 166.0]
2016-08-31 18:19:52,072 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 26.0, 48.0, 53.0, 26.0, 22.0, 217.0]
2016-08-31 18:19:52,073 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 26.0, 26.0, 27.0, 49.0, 22.0, 185.0]
2016-08-31 18:19:52,130 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 11.0, 9.0, 26.0, 27.0, 30.0, 26.0, 28.0, 179.0]
2016-08-31 18:19:52,131 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [14.0, 9.0, 9.0, 27.0, 25.0, 29.0, 25.0, 22.0, 173.0]
2016-08-31 18:19:52,132 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 9.0, 25.0, 22.0, 31.0, 28.0, 21.0, 165.0]
2016-08-31 18:19:52,132 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 9.0, 8.0, 28.0, 22.0, 25.0, 23.0, 21.0, 155.0]
2016-08-31 18:19:52,192 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [12.0, 10.0, 8.0, 27.0, 25.0, 26.0, 25.0, 21.0, 167.0]
2016-08-31 18:19:52,192 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [13.0, 9.0, 10.0, 24.0, 24.0, 27.0, 25.0, 25.0, 168.0]
2016-08-31 18:19:52,193 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [10.0, 10.0, 8.0, 27.0, 25.0, 31.0, 33.0, 22.0, 176.0]
2016-08-31 18:19:52,194 [Roots-event-bus-1] DEBUG RelativeImportanceBasedFinder Response time vector: [11.0, 11.0, 9.0, 23.0, 27.0, 31.0, 31.0, 24.0, 177.0]
