2016-08-30 15:01:32, 481
2016-08-30 15:02:32, 481
2016-08-30 15:03:32, 481
2016-08-30 15:04:32, 481
2016-08-30 15:05:32, 480
2016-08-30 15:06:32, 481
2016-08-30 15:07:32, 480
2016-08-30 15:08:32, 481
2016-08-30 15:09:32, 481
2016-08-30 15:10:32, 480
2016-08-30 15:11:32, 481
2016-08-30 15:12:32, 481
2016-08-30 15:13:32, 481
2016-08-30 15:14:32, 481
2016-08-30 15:15:32, 480
2016-08-30 15:16:32, 481
2016-08-30 15:17:32, 481
2016-08-30 15:18:32, 481
2016-08-30 15:19:32, 480
2016-08-30 15:20:32, 481
2016-08-30 15:21:32, 481
2016-08-30 15:22:32, 481
2016-08-30 15:23:32, 481
2016-08-30 15:24:32, 480
2016-08-30 15:25:32, 481
2016-08-30 15:26:32, 481
2016-08-30 15:27:32, 481
2016-08-30 15:28:32, 480
2016-08-30 15:29:32, 481
2016-08-30 15:30:32, 481
2016-08-30 15:31:32, 480
2016-08-30 15:32:32, 481
2016-08-30 15:33:32, 481
2016-08-30 15:34:32, 480
2016-08-30 15:35:32, 481
2016-08-30 15:36:32, 481
2016-08-30 15:37:32, 481
2016-08-30 15:38:32, 480
2016-08-30 15:39:32, 481
2016-08-30 15:40:32, 481
2016-08-30 15:41:32, 481
2016-08-30 15:42:32, 480
2016-08-30 15:43:32, 481
2016-08-30 15:44:32, 451
2016-08-30 15:45:32, 443
2016-08-30 15:46:32, 481
2016-08-30 15:47:32, 481
2016-08-30 15:48:32, 481
2016-08-30 15:49:32, 481
2016-08-30 15:50:32, 480
2016-08-30 15:51:32, 481
2016-08-30 15:52:32, 481
2016-08-30 15:53:32, 481
2016-08-30 15:54:32, 480
2016-08-30 15:55:32, 475
2016-08-30 15:56:32, 420
2016-08-30 15:57:32, 479
2016-08-30 15:58:32, 481
2016-08-30 15:59:32, 481
2016-08-30 16:00:32, 481
2016-08-30 16:01:32, 480
2016-08-30 16:02:32, 481
2016-08-30 16:03:32, 481
2016-08-30 16:04:32, 481
2016-08-30 16:05:32, 480
2016-08-30 16:06:32, 481
2016-08-30 16:07:32, 445
2016-08-30 16:08:32, 449
2016-08-30 16:09:32, 480
2016-08-30 16:10:32, 481
2016-08-30 16:11:32, 481
2016-08-30 16:12:32, 481
2016-08-30 16:13:32, 481
2016-08-30 16:14:32, 480
2016-08-30 16:15:32, 481
2016-08-30 16:16:32, 481
2016-08-30 16:17:32, 481
2016-08-30 16:18:32, 480
2016-08-30 16:19:32, 481
2016-08-30 16:20:32, 481
2016-08-30 16:21:32, 481
2016-08-30 16:22:32, 480
2016-08-30 16:23:32, 480
2016-08-30 16:24:32, 481
2016-08-30 16:25:32, 481
2016-08-30 16:26:32, 481
2016-08-30 16:27:32, 480
2016-08-30 16:28:32, 481
2016-08-30 16:29:32, 481
2016-08-30 16:30:32, 481
2016-08-30 16:31:32, 481
2016-08-30 16:32:32, 480
2016-08-30 16:33:32, 481
2016-08-30 16:34:32, 481
2016-08-30 16:35:32, 481
2016-08-30 16:36:32, 480
2016-08-30 16:37:32, 481
2016-08-30 16:38:32, 481
2016-08-30 16:39:32, 481
2016-08-30 16:40:32, 480
2016-08-30 16:41:32, 481
2016-08-30 16:42:32, 481
2016-08-30 16:43:32, 481
2016-08-30 16:44:32, 481
2016-08-30 16:45:32, 480
2016-08-30 16:46:32, 481
2016-08-30 16:47:32, 481
2016-08-30 16:48:32, 481
2016-08-30 16:49:32, 481
2016-08-30 16:50:32, 480
2016-08-30 16:51:32, 481
2016-08-30 16:52:32, 481
2016-08-30 16:53:32, 481
2016-08-30 16:54:32, 480
2016-08-30 16:55:32, 480
2016-08-30 16:56:32, 481
2016-08-30 16:57:32, 481
2016-08-30 16:58:32, 481
2016-08-30 16:59:32, 481
2016-08-30 17:00:32, 480
2016-08-30 17:01:32, 481
2016-08-30 17:02:32, 481
2016-08-30 17:03:32, 481
2016-08-30 17:04:32, 480
2016-08-30 17:05:32, 481
2016-08-30 17:06:32, 447
2016-08-30 17:07:32, 448
2016-08-30 17:08:32, 480
2016-08-30 17:09:32, 481
2016-08-30 17:10:32, 481
2016-08-30 17:11:32, 481
2016-08-30 17:12:32, 480
2016-08-30 17:13:32, 481
2016-08-30 17:14:32, 481
2016-08-30 17:15:32, 481
2016-08-30 17:16:32, 481
2016-08-30 17:17:32, 480
2016-08-30 17:18:32, 480
2016-08-30 17:19:32, 481
2016-08-30 17:20:32, 481
2016-08-30 17:21:32, 481
2016-08-30 17:22:32, 480
2016-08-30 17:23:32, 481
2016-08-30 17:24:32, 481
2016-08-30 17:25:32, 481
2016-08-30 17:26:32, 481
2016-08-30 17:27:32, 480
2016-08-30 17:28:32, 481
2016-08-30 17:29:32, 481
2016-08-30 17:30:32, 481
2016-08-30 17:31:32, 480
2016-08-30 17:32:32, 481
2016-08-30 17:33:32, 481
2016-08-30 17:34:32, 481
2016-08-30 17:35:32, 481
2016-08-30 17:36:32, 480
2016-08-30 17:37:32, 481
2016-08-30 17:38:32, 481
2016-08-30 17:39:32, 481
2016-08-30 17:40:32, 480
2016-08-30 17:41:32, 481
2016-08-30 17:42:32, 481
2016-08-30 17:43:32, 481
2016-08-30 17:44:32, 480
2016-08-30 17:45:32, 480
2016-08-30 17:46:32, 481
2016-08-30 17:47:32, 481
2016-08-30 17:48:32, 481
2016-08-30 17:49:32, 480
2016-08-30 17:50:32, 481
2016-08-30 17:51:32, 481
2016-08-30 17:52:32, 481
2016-08-30 17:53:32, 480
2016-08-30 17:54:32, 481
2016-08-30 17:55:32, 481
2016-08-30 17:56:32, 481
2016-08-30 17:57:32, 481
2016-08-30 17:58:32, 480
2016-08-30 17:59:32, 481
2016-08-30 18:00:32, 481
2016-08-30 18:01:32, 481
2016-08-30 18:02:32, 481
2016-08-30 18:03:32, 480
2016-08-30 18:04:32, 481
2016-08-30 18:05:32, 481
2016-08-30 18:06:32, 481
2016-08-30 18:07:32, 480
2016-08-30 18:08:32, 481
2016-08-30 18:09:32, 481
2016-08-30 18:10:32, 480
2016-08-30 18:11:32, 481
2016-08-30 18:12:32, 480
2016-08-30 18:13:32, 481
2016-08-30 18:14:32, 481
2016-08-30 18:15:32, 481
2016-08-30 18:16:32, 480
2016-08-30 18:17:32, 481
2016-08-30 18:18:32, 481
2016-08-30 18:19:32, 481
2016-08-30 18:20:32, 480
2016-08-30 18:21:32, 481
2016-08-30 18:22:32, 481
2016-08-30 18:23:32, 481
2016-08-30 18:24:32, 480
2016-08-30 18:25:32, 481
2016-08-30 18:26:32, 481
2016-08-30 18:27:32, 2074
2016-08-30 18:28:32, 673
2016-08-30 18:29:32, 690
2016-08-30 18:30:32, 849
2016-08-30 18:31:32, 781
2016-08-30 18:32:32, 480
2016-08-30 18:33:32, 481
2016-08-30 18:34:32, 481
2016-08-30 18:35:32, 481
2016-08-30 18:36:32, 480
2016-08-30 18:37:32, 481
2016-08-30 18:38:32, 481
2016-08-30 18:39:32, 480
2016-08-30 18:40:32, 481
2016-08-30 18:41:32, 480
2016-08-30 18:42:32, 481
2016-08-30 18:43:32, 481
2016-08-30 18:44:32, 481
2016-08-30 18:45:32, 480
2016-08-30 18:46:32, 481
2016-08-30 18:47:32, 481
2016-08-30 18:48:32, 481
2016-08-30 18:49:32, 481
2016-08-30 18:50:32, 480
2016-08-30 18:51:32, 481
2016-08-30 18:52:32, 481
2016-08-30 18:53:32, 481
2016-08-30 18:54:32, 480
2016-08-30 18:55:32, 481
2016-08-30 18:56:32, 481
2016-08-30 18:57:32, 480
2016-08-30 18:58:32, 481
2016-08-30 18:59:32, 481
2016-08-30 19:00:32, 480
2016-08-30 19:01:32, 481
2016-08-30 19:02:32, 481
2016-08-30 19:03:32, 481
2016-08-30 19:04:32, 480
2016-08-30 19:05:32, 481
2016-08-30 19:06:32, 481
2016-08-30 19:07:32, 481
2016-08-30 19:08:32, 481
2016-08-30 19:09:32, 480
2016-08-30 19:10:32, 481
2016-08-30 19:11:32, 481
2016-08-30 19:12:32, 481
2016-08-30 19:13:32, 480
2016-08-30 19:14:32, 481
2016-08-30 19:15:32, 481
2016-08-30 19:16:32, 481
2016-08-30 19:17:32, 481
2016-08-30 19:18:32, 480
2016-08-30 19:19:32, 481
2016-08-30 19:20:32, 481
2016-08-30 19:21:32, 481
2016-08-30 19:22:32, 480
2016-08-30 19:23:32, 481
2016-08-30 19:24:32, 481
2016-08-30 19:25:32, 480
2016-08-30 19:26:32, 481
2016-08-30 19:27:32, 481
2016-08-30 19:28:32, 480
2016-08-30 19:29:32, 481
2016-08-30 19:30:32, 481
2016-08-30 19:31:32, 481
2016-08-30 19:32:32, 480
2016-08-30 19:33:32, 481
2016-08-30 19:34:32, 481
2016-08-30 19:35:32, 481
2016-08-30 19:36:32, 481
2016-08-30 19:37:32, 480
2016-08-30 19:38:32, 481
2016-08-30 19:39:32, 481
2016-08-30 19:40:32, 481
2016-08-30 19:41:32, 481
2016-08-30 19:42:32, 480
2016-08-30 19:43:32, 466
2016-08-30 19:44:32, 428
2016-08-30 19:45:32, 481
2016-08-30 19:46:32, 480
2016-08-30 19:47:32, 480
2016-08-30 19:48:32, 481
2016-08-30 19:49:32, 481
2016-08-30 19:50:32, 481
2016-08-30 19:51:32, 480
2016-08-30 19:52:32, 481
2016-08-30 19:53:32, 481
2016-08-30 19:54:32, 481
2016-08-30 19:55:32, 481
2016-08-30 19:56:32, 480
2016-08-30 19:57:32, 481
2016-08-30 19:58:32, 481
2016-08-30 19:59:32, 481
2016-08-30 20:00:32, 481
2016-08-30 20:01:32, 480
2016-08-30 20:02:32, 481
2016-08-30 20:03:32, 481
2016-08-30 20:04:32, 481
2016-08-30 20:05:32, 480
2016-08-30 20:06:32, 481
2016-08-30 20:07:32, 481
2016-08-30 20:08:32, 481
2016-08-30 20:09:32, 1483
2016-08-30 20:10:32, 628
2016-08-30 20:11:32, 800
2016-08-30 20:12:32, 766
2016-08-30 20:13:32, 860
2016-08-30 20:14:32, 481
2016-08-30 20:15:32, 481
2016-08-30 20:16:32, 480
2016-08-30 20:17:32, 481
2016-08-30 20:18:32, 480
2016-08-30 20:19:32, 1481
2016-08-30 20:20:32, 710
2016-08-30 20:21:32, 651
2016-08-30 20:22:32, 680
2016-08-30 20:23:32, 500
2016-08-30 20:24:32, 481
2016-08-30 20:25:32, 480
2016-08-30 20:26:32, 481
2016-08-30 20:27:32, 481
2016-08-30 20:28:32, 480
2016-08-30 20:29:32, 481
2016-08-30 20:30:32, 481
2016-08-30 20:31:32, 481
2016-08-30 20:32:32, 480
2016-08-30 20:33:32, 481
2016-08-30 20:34:32, 481
2016-08-30 20:35:32, 481
2016-08-30 20:36:32, 480
2016-08-30 20:37:32, 481
2016-08-30 20:38:32, 481
2016-08-30 20:39:32, 481
2016-08-30 20:40:32, 481
2016-08-30 20:41:32, 480
2016-08-30 20:42:32, 481
2016-08-30 20:43:32, 480
2016-08-30 20:44:32, 481
2016-08-30 20:45:32, 481
2016-08-30 20:46:32, 480
2016-08-30 20:47:32, 481
2016-08-30 20:48:32, 481
2016-08-30 20:49:32, 481
2016-08-30 20:50:32, 481
2016-08-30 20:51:32, 480
2016-08-30 20:52:32, 481
2016-08-30 20:53:32, 481
2016-08-30 20:54:32, 481
2016-08-30 20:55:32, 481
2016-08-30 20:56:32, 480
2016-08-30 20:57:32, 481
2016-08-30 20:58:32, 481
2016-08-30 20:59:32, 481
2016-08-30 21:00:32, 480
2016-08-30 21:01:32, 481
2016-08-30 21:02:32, 481
2016-08-30 21:03:32, 481
2016-08-30 21:04:32, 481
2016-08-30 21:05:32, 480
2016-08-30 21:06:32, 481
2016-08-30 21:07:32, 481
2016-08-30 21:08:32, 481
2016-08-30 21:09:32, 480
2016-08-30 21:10:32, 481
2016-08-30 21:11:32, 480
2016-08-30 21:12:32, 481
2016-08-30 21:13:32, 481
2016-08-30 21:14:32, 480
2016-08-30 21:15:32, 481
2016-08-30 21:16:32, 481
2016-08-30 21:17:32, 481
2016-08-30 21:18:32, 481
2016-08-30 21:19:32, 480
2016-08-30 21:20:32, 481
2016-08-30 21:21:32, 481
2016-08-30 21:22:32, 481
2016-08-30 21:23:32, 481
2016-08-30 21:24:32, 446
2016-08-30 21:25:32, 447
2016-08-30 21:26:32, 481
2016-08-30 21:27:32, 481
2016-08-30 21:28:32, 480
2016-08-30 21:29:32, 481
2016-08-30 21:30:32, 481
2016-08-30 21:31:32, 481
2016-08-30 21:32:32, 480
2016-08-30 21:33:32, 481
2016-08-30 21:34:32, 481
2016-08-30 21:35:32, 481
2016-08-30 21:36:32, 481
2016-08-30 21:37:32, 480
2016-08-30 21:38:32, 480
2016-08-30 21:39:32, 481
2016-08-30 21:40:32, 481
2016-08-30 21:41:32, 481
2016-08-30 21:42:32, 481
2016-08-30 21:43:32, 480
2016-08-30 21:44:32, 481
2016-08-30 21:45:32, 481
2016-08-30 21:46:32, 481
2016-08-30 21:47:32, 480
2016-08-30 21:48:32, 481
2016-08-30 21:49:32, 481
2016-08-30 21:50:32, 481
2016-08-30 21:51:32, 448
2016-08-30 21:52:32, 445
2016-08-30 21:53:32, 1358
2016-08-30 21:54:32, 685
2016-08-30 21:55:32, 722
2016-08-30 21:56:32, 912
2016-08-30 21:57:32, 867
2016-08-30 21:58:32, 480
2016-08-30 21:59:32, 481
2016-08-30 22:00:32, 481
2016-08-30 22:01:32, 481
2016-08-30 22:02:32, 480
2016-08-30 22:03:32, 481
2016-08-30 22:04:32, 481
2016-08-30 22:05:32, 481
2016-08-30 22:06:32, 480
2016-08-30 22:07:32, 480
2016-08-30 22:08:32, 426
2016-08-30 22:09:32, 468
2016-08-30 22:10:32, 480
2016-08-30 22:11:32, 481
2016-08-30 22:12:32, 481
2016-08-30 22:13:32, 481
2016-08-30 22:14:32, 481
2016-08-30 22:15:32, 480
2016-08-30 22:16:32, 481
2016-08-30 22:17:32, 481
2016-08-30 22:18:32, 481
2016-08-30 22:19:32, 481
2016-08-30 22:20:32, 480
2016-08-30 22:21:32, 481
2016-08-30 22:22:32, 481
2016-08-30 22:23:32, 481
2016-08-30 22:24:32, 480
2016-08-30 22:25:32, 481
2016-08-30 22:26:32, 481
2016-08-30 22:27:32, 481
2016-08-30 22:28:32, 480
2016-08-30 22:29:32, 481
