 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
43008.0 43520.0  0.0   34944.0 249344.0 35906.7   433664.0   372095.5  15744.0 15169.1 1920.0 1708.3    131    7.903   6      5.307   13.210
43008.0 43520.0  0.0   34944.0 249344.0 187137.4  433664.0   372095.5  15744.0 15169.1 1920.0 1708.3    131    7.903   6      5.307   13.210
42496.0 42496.0 35040.0  0.0   251392.0 75636.1   433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0 35040.0  0.0   251392.0 100568.5  433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0 35040.0  0.0   251392.0 102740.0  433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0 35040.0  0.0   251392.0 102787.2  433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0 35040.0  0.0   251392.0 102787.2  433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0 35040.0  0.0   251392.0 102787.2  433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0 35040.0  0.0   251392.0 102833.2  433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0 35040.0  0.0   251392.0 102833.2  433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0 35040.0  0.0   251392.0 102833.2  433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0 35040.0  0.0   251392.0 211568.7  433664.0   374303.5  15744.0 15169.1 1920.0 1708.3    132    7.982   6      5.307   13.289
42496.0 42496.0  0.0   35136.0 251392.0 115047.0  433664.0   376519.5  15744.0 15169.1 1920.0 1708.3    133    8.035   6      5.307   13.342
41472.0 41984.0 35264.0  0.0   252928.0  9538.6   433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0 35264.0  0.0   252928.0 94467.8   433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0 35264.0  0.0   252928.0 178393.4  433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0 35264.0  0.0   252928.0 180283.5  433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0 35264.0  0.0   252928.0 180327.0  433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0 35264.0  0.0   252928.0 180327.0  433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0 35264.0  0.0   252928.0 180327.0  433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0 35264.0  0.0   252928.0 180371.5  433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0 35264.0  0.0   252928.0 180371.5  433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0 35264.0  0.0   252928.0 180371.5  433664.0   378735.5  15744.0 15169.1 1920.0 1708.3    134    8.127   6      5.307   13.434
41472.0 41984.0  0.0   35328.0 252928.0 35094.6   433664.0   380951.5  15744.0 15169.5 1920.0 1708.3    135    8.189   6      5.307   13.496
41472.0 41984.0  0.0   35328.0 252928.0 186621.0  433664.0   380951.5  15744.0 15169.5 1920.0 1708.3    135    8.189   6      5.307   13.496
41472.0 41472.0 35488.0  0.0   254464.0 77215.0   433664.0   383175.5  15744.0 15169.5 1920.0 1708.3    136    8.266   6      5.307   13.573
41472.0 41472.0 35488.0  0.0   254464.0 165396.4  433664.0   383175.5  15744.0 15169.5 1920.0 1708.3    136    8.266   6      5.307   13.573
41472.0 41472.0 35488.0  0.0   254464.0 253222.6  433664.0   383175.5  15744.0 15169.5 1920.0 1708.3    136    8.266   6      5.307   13.573
40960.0 41472.0  0.0   35584.0 254464.0  5041.6   433664.0   385391.5  15744.0 15169.8 1920.0 1708.3    137    8.314   6      5.307   13.621
40960.0 41472.0  0.0   35584.0 254464.0  5086.6   433664.0   385391.5  15744.0 15169.8 1920.0 1708.3    137    8.314   6      5.307   13.621
40960.0 41472.0  0.0   35584.0 254464.0  5086.6   433664.0   385391.5  15744.0 15169.8 1920.0 1708.3    137    8.314   6      5.307   13.621
40960.0 41472.0  0.0   35584.0 254464.0  5086.6   433664.0   385391.5  15744.0 15169.8 1920.0 1708.3    137    8.314   6      5.307   13.621
40960.0 41472.0  0.0   35584.0 254464.0  5133.2   433664.0   385391.5  15744.0 15169.8 1920.0 1708.3    137    8.314   6      5.307   13.621
40960.0 41472.0  0.0   35584.0 254464.0  5133.2   433664.0   385391.5  15744.0 15169.8 1920.0 1708.3    137    8.314   6      5.307   13.621
40960.0 41472.0  0.0   35584.0 254464.0  5133.2   433664.0   385391.5  15744.0 15169.8 1920.0 1708.3    137    8.314   6      5.307   13.621
40960.0 41472.0  0.0   35584.0 254464.0 115499.1  433664.0   385391.5  15744.0 15169.8 1920.0 1708.3    137    8.314   6      5.307   13.621
40960.0 40960.0 35744.0  0.0   254976.0 19759.1   433664.0   387615.5  15744.0 15169.8 1920.0 1708.3    138    8.364   6      5.307   13.671
40960.0 40960.0 35744.0  0.0   254976.0 171218.8  433664.0   387615.5  15744.0 15169.8 1920.0 1708.3    138    8.364   6      5.307   13.671
40960.0 40960.0  0.0   35872.0 254976.0 25320.9   433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0  0.0   35872.0 254976.0 45570.7   433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0  0.0   35872.0 254976.0 69936.7   433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0  0.0   35872.0 254976.0 75044.3   433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0  0.0   35872.0 254976.0 75044.3   433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0  0.0   35872.0 254976.0 75044.3   433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0  0.0   35872.0 254976.0 75090.8   433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0  0.0   35872.0 254976.0 75090.8   433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0  0.0   35872.0 254976.0 75090.8   433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0  0.0   35872.0 254976.0 174968.3  433664.0   389847.5  15744.0 15169.8 1920.0 1708.3    139    8.448   6      5.307   13.755
40960.0 40960.0 35968.0  0.0   256000.0 67502.4   433664.0   392103.5  15744.0 15169.8 1920.0 1708.3    140    8.498   6      5.307   13.805
40960.0 40960.0 35968.0  0.0   256000.0 202122.1  433664.0   392103.5  15744.0 15169.8 1920.0 1708.3    140    8.498   6      5.307   13.805
40448.0 36352.0  0.0   36064.0 256000.0 98236.6   433664.0   394343.5  15744.0 15169.8 1920.0 1708.3    141    8.578   6      5.307   13.885
40448.0 36352.0  0.0   36064.0 256000.0 145439.3  433664.0   394343.5  15744.0 15169.8 1920.0 1708.3    141    8.578   6      5.307   13.885
40448.0 36352.0  0.0   36064.0 256000.0 145439.3  433664.0   394343.5  15744.0 15169.8 1920.0 1708.3    141    8.578   6      5.307   13.885
40448.0 36352.0  0.0   36064.0 256000.0 145485.1  433664.0   394343.5  15744.0 15169.8 1920.0 1708.3    141    8.578   6      5.307   13.885
40448.0 36352.0  0.0   36064.0 256000.0 145485.1  433664.0   394343.5  15744.0 15169.8 1920.0 1708.3    141    8.578   6      5.307   13.885
40448.0 36352.0  0.0   36064.0 256000.0 145485.1  433664.0   394343.5  15744.0 15169.8 1920.0 1708.3    141    8.578   6      5.307   13.885
40448.0 36352.0  0.0   36064.0 256000.0 145528.8  433664.0   394343.5  15744.0 15169.8 1920.0 1708.3    141    8.578   6      5.307   13.885
40448.0 36352.0  0.0   36064.0 256000.0 145528.8  433664.0   394343.5  15744.0 15169.8 1920.0 1708.3    141    8.578   6      5.307   13.885
40448.0 36352.0  0.0   36064.0 256000.0 145528.8  433664.0   394343.5  15744.0 15169.8 1920.0 1708.3    141    8.578   6      5.307   13.885
40448.0 40448.0 36192.0  0.0   256000.0 10122.2   433664.0   396615.5  15744.0 15169.8 1920.0 1708.3    142    8.636   6      5.307   13.943
40448.0 40448.0 36192.0  0.0   256000.0 164997.3  433664.0   396615.5  15744.0 15169.8 1920.0 1708.3    142    8.636   6      5.307   13.943
40448.0 40448.0  0.0   36224.0 256000.0 49374.5   433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0  0.0   36224.0 256000.0 187303.9  433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0  0.0   36224.0 256000.0 208125.9  433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0  0.0   36224.0 256000.0 213221.8  433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0  0.0   36224.0 256000.0 213267.1  433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0  0.0   36224.0 256000.0 213267.1  433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0  0.0   36224.0 256000.0 213267.1  433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0  0.0   36224.0 256000.0 213309.9  433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0  0.0   36224.0 256000.0 213309.9  433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0  0.0   36224.0 256000.0 213309.9  433664.0   398879.5  15744.0 15169.8 1920.0 1708.3    143    8.713   6      5.307   14.019
40448.0 40448.0 36352.0  0.0   257024.0 38572.4   433664.0   401151.5  15744.0 15169.8 1920.0 1708.3    144    8.767   6      5.307   14.073
40448.0 40448.0 36352.0  0.0   257024.0 163430.8  433664.0   401151.5  15744.0 15169.8 1920.0 1708.3    144    8.767   6      5.307   14.073
40448.0 40448.0  0.0   36480.0 257024.0 52449.4   433664.0   403423.5  15744.0 15169.8 1920.0 1708.3    145    8.847   6      5.307   14.154
40448.0 40448.0  0.0   36480.0 257024.0 136104.4  433664.0   403423.5  15744.0 15169.8 1920.0 1708.3    145    8.847   6      5.307   14.154
40448.0 40448.0  0.0   36480.0 257024.0 222202.0  433664.0   403423.5  15744.0 15169.8 1920.0 1708.3    145    8.847   6      5.307   14.154
40448.0 40448.0  0.0   36480.0 257024.0 257024.0  433664.0   403423.5  15744.0 15169.8 1920.0 1708.3    145    8.847   6      5.307   14.154
40448.0 40448.0 36544.0  0.0   257024.0 24545.1   433664.0   405719.5  15744.0 15169.8 1920.0 1708.3    146    8.925   6      5.307   14.232
40448.0 40448.0 36544.0  0.0   257024.0 27413.1   433664.0   405719.5  15744.0 15169.8 1920.0 1708.3    146    8.925   6      5.307   14.232
40448.0 40448.0 36544.0  0.0   257024.0 27413.1   433664.0   405719.5  15744.0 15169.8 1920.0 1708.3    146    8.925   6      5.307   14.232
40448.0 40448.0 36544.0  0.0   257024.0 27458.2   433664.0   405719.5  15744.0 15169.8 1920.0 1708.3    146    8.925   6      5.307   14.232
40448.0 40448.0 36544.0  0.0   257024.0 27458.2   433664.0   405719.5  15744.0 15169.8 1920.0 1708.3    146    8.925   6      5.307   14.232
40448.0 40448.0 36544.0  0.0   257024.0 27458.2   433664.0   405719.5  15744.0 15169.8 1920.0 1708.3    146    8.925   6      5.307   14.232
40448.0 40448.0 36544.0  0.0   257024.0 144538.3  433664.0   405719.5  15744.0 15169.8 1920.0 1708.3    146    8.925   6      5.307   14.232
40448.0 40448.0  0.0   36576.0 257024.0 44545.8   433664.0   408015.5  15744.0 15169.8 1920.0 1708.3    147    8.980   6      5.307   14.287
40448.0 40448.0  0.0   36576.0 257024.0 141432.7  433664.0   408015.5  15744.0 15169.8 1920.0 1708.3    147    8.980   6      5.307   14.287
40448.0 40448.0  0.0   36576.0 257024.0 236970.9  433664.0   408015.5  15744.0 15169.8 1920.0 1708.3    147    8.980   6      5.307   14.287
39424.0 39936.0 36608.0  0.0   257024.0 64467.4   433664.0   410335.5  15744.0 15169.8 1920.0 1708.3    148    9.074   6      5.307   14.381
39424.0 39936.0 36608.0  0.0   257024.0 87767.2   433664.0   410335.5  15744.0 15169.8 1920.0 1708.3    148    9.074   6      5.307   14.381
39424.0 39936.0 36608.0  0.0   257024.0 95657.1   433664.0   410335.5  15744.0 15169.8 1920.0 1708.3    148    9.074   6      5.307   14.381
39424.0 39936.0 36608.0  0.0   257024.0 95657.1   433664.0   410335.5  15744.0 15169.8 1920.0 1708.3    148    9.074   6      5.307   14.381
39424.0 39936.0 36608.0  0.0   257024.0 95657.1   433664.0   410335.5  15744.0 15169.8 1920.0 1708.3    148    9.074   6      5.307   14.381
39424.0 39936.0 36608.0  0.0   257024.0 95702.4   433664.0   410335.5  15744.0 15169.8 1920.0 1708.3    148    9.074   6      5.307   14.381
39424.0 39936.0 36608.0  0.0   257024.0 95702.4   433664.0   410335.5  15744.0 15169.8 1920.0 1708.3    148    9.074   6      5.307   14.381
39424.0 39936.0 36608.0  0.0   257024.0 95702.4   433664.0   410335.5  15744.0 15169.8 1920.0 1708.3    148    9.074   6      5.307   14.381
39424.0 39936.0 36608.0  0.0   257024.0 195212.7  433664.0   410335.5  15744.0 15169.8 1920.0 1708.3    148    9.074   6      5.307   14.381
39936.0 39936.0  0.0   36672.0 257024.0 97630.4   433664.0   412655.5  15744.0 15169.8 1920.0 1708.3    149    9.129   6      5.307   14.436
39936.0 39936.0  0.0   36672.0 257024.0 250766.5  433664.0   412655.5  15744.0 15169.8 1920.0 1708.3    149    9.129   6      5.307   14.436
39936.0 39936.0 36768.0  0.0   258048.0 140050.1  433664.0   414991.5  15744.0 15169.8 1920.0 1708.3    150    9.221   6      5.307   14.528
39936.0 39936.0 36768.0  0.0   258048.0 161196.9  433664.0   414991.5  15744.0 15169.8 1920.0 1708.3    150    9.221   6      5.307   14.528
39936.0 39936.0 36768.0  0.0   258048.0 161196.9  433664.0   414991.5  15744.0 15169.8 1920.0 1708.3    150    9.221   6      5.307   14.528
39936.0 39936.0 36768.0  0.0   258048.0 161240.6  433664.0   414991.5  15744.0 15169.8 1920.0 1708.3    150    9.221   6      5.307   14.528
39936.0 39936.0 36768.0  0.0   258048.0 161240.6  433664.0   414991.5  15744.0 15169.8 1920.0 1708.3    150    9.221   6      5.307   14.528
39936.0 39936.0 36768.0  0.0   258048.0 161240.6  433664.0   414991.5  15744.0 15169.8 1920.0 1708.3    150    9.221   6      5.307   14.528
39936.0 39936.0 36768.0  0.0   258048.0 161283.9  433664.0   414991.5  15744.0 15169.8 1920.0 1708.3    150    9.221   6      5.307   14.528
39936.0 39936.0 36768.0  0.0   258048.0 161283.9  433664.0   414991.5  15744.0 15169.8 1920.0 1708.3    150    9.221   6      5.307   14.528
39936.0 39936.0 36768.0  0.0   258048.0 161283.9  433664.0   414991.5  15744.0 15169.8 1920.0 1708.3    150    9.221   6      5.307   14.528
39936.0 39936.0  0.0   36736.0 258048.0 25565.9   433664.0   417335.5  15744.0 15171.1 1920.0 1708.3    151    9.272   6      5.307   14.579
39936.0 39936.0  0.0   36736.0 258048.0 182128.7  433664.0   417335.5  15744.0 15171.1 1920.0 1708.3    151    9.272   6      5.307   14.579
39936.0 39936.0 36800.0  0.0   258048.0 72743.8   433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0 36800.0  0.0   258048.0 192219.0  433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0 36800.0  0.0   258048.0 221294.7  433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0 36800.0  0.0   258048.0 222101.9  433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0 36800.0  0.0   258048.0 227282.1  433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0 36800.0  0.0   258048.0 227282.1  433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0 36800.0  0.0   258048.0 227282.1  433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0 36800.0  0.0   258048.0 227323.8  433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0 36800.0  0.0   258048.0 227323.8  433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0 36800.0  0.0   258048.0 227323.8  433664.0   419687.5  15744.0 15171.1 1920.0 1708.3    152    9.387   6      5.307   14.694
39936.0 39936.0  0.0   36800.0 258048.0 93476.1   433664.0   422031.5  15744.0 15171.5 1920.0 1708.3    153    9.459   6      5.307   14.766
39936.0 39936.0 28736.0 36800.0 258048.0 258048.0  433664.0   423783.5  15744.0 15171.5 1920.0 1708.3    154    9.459   6      5.307   14.766
38912.0 39424.0 36832.0  0.0   258048.0 160542.5  433664.0   424391.5  15744.0 15171.5 1920.0 1708.3    154    9.599   6      5.307   14.906
39424.0 39424.0  0.0   36928.0 258048.0  5106.1   433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0  0.0   36928.0 258048.0 36322.9   433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0  0.0   36928.0 258048.0 36322.9   433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0  0.0   36928.0 258048.0 36367.3   433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0  0.0   36928.0 258048.0 36367.3   433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0  0.0   36928.0 258048.0 36367.3   433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0  0.0   36928.0 258048.0 36411.0   433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0  0.0   36928.0 258048.0 36411.0   433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0  0.0   36928.0 258048.0 36411.0   433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0  0.0   36928.0 258048.0 154982.6  433664.0   426735.5  15744.0 15171.5 1920.0 1708.3    155    9.689   6      5.307   14.995
39424.0 39424.0 36896.0  0.0   259072.0 61830.8   433664.0   429095.5  15744.0 15171.5 1920.0 1708.3    156    9.751   6      5.307   15.058
39424.0 39424.0 36896.0  0.0   259072.0 220830.7  433664.0   429095.5  15744.0 15171.5 1920.0 1708.3    156    9.751   6      5.307   15.058
39424.0 39424.0  0.0    0.0   259072.0 67595.7   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 39424.0  0.0    0.0   259072.0 101981.5  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 39424.0  0.0    0.0   259072.0 101981.5  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 39424.0  0.0    0.0   259072.0 102025.6  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 39424.0  0.0    0.0   259072.0 102025.6  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 39424.0  0.0    0.0   259072.0 102025.6  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 39424.0  0.0    0.0   259072.0 102067.4  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 39424.0  0.0    0.0   259072.0 102067.4  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 39424.0  0.0    0.0   259072.0 102067.4  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 39424.0  0.0    0.0   259072.0 221989.2  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    157    9.805   7      6.514   16.318
39424.0 45056.0 3040.0  0.0   247808.0 122557.2  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    158    9.824   7      6.514   16.338
48128.0 6144.0  0.0   5888.0 247808.0 34288.0   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 6144.0  0.0   5888.0 247808.0 163918.2  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 6144.0  0.0   5888.0 247808.0 175584.3  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 6144.0  0.0   5888.0 247808.0 175584.3  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 6144.0  0.0   5888.0 247808.0 175628.0  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 6144.0  0.0   5888.0 247808.0 175628.0  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 6144.0  0.0   5888.0 247808.0 175628.0  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 6144.0  0.0   5888.0 247808.0 175669.8  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 6144.0  0.0   5888.0 247808.0 175669.8  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 6144.0  0.0   5888.0 247808.0 175669.8  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    159    9.845   7      6.514   16.359
48128.0 50176.0 8384.0  0.0   237568.0 41080.1   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    160    9.866   7      6.514   16.380
48128.0 50176.0 8384.0  0.0   237568.0 199215.8  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    160    9.866   7      6.514   16.380
51200.0 10752.0  0.0   10688.0 237568.0 59557.5   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    161    9.915   7      6.514   16.428
51200.0 10752.0  0.0   10688.0 237568.0 136398.7  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    161    9.915   7      6.514   16.428
51200.0 50688.0 12864.0  0.0   236032.0 34537.1   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    162    9.954   7      6.514   16.468
51200.0 50688.0 12864.0  0.0   236032.0 34537.1   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    162    9.954   7      6.514   16.468
51200.0 50688.0 12864.0  0.0   236032.0 34581.4   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    162    9.954   7      6.514   16.468
51200.0 50688.0 12864.0  0.0   236032.0 34581.4   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    162    9.954   7      6.514   16.468
51200.0 50688.0 12864.0  0.0   236032.0 34581.4   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    162    9.954   7      6.514   16.468
51200.0 50688.0 12864.0  0.0   236032.0 34625.2   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    162    9.954   7      6.514   16.468
51200.0 50688.0 12864.0  0.0   236032.0 34625.2   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    162    9.954   7      6.514   16.468
51200.0 50688.0 12864.0  0.0   236032.0 34625.2   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    162    9.954   7      6.514   16.468
51200.0 50688.0 12864.0  0.0   236032.0 159365.9  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    162    9.954   7      6.514   16.468
50176.0 15360.0  0.0   15072.0 236032.0 83457.2   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    163    9.984   7      6.514   16.497
50176.0 48640.0 17248.0  0.0   237568.0  4701.1   462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
50176.0 48640.0 17248.0  0.0   237568.0 123051.2  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
50176.0 48640.0 17248.0  0.0   237568.0 145284.5  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
50176.0 48640.0 17248.0  0.0   237568.0 145284.5  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
50176.0 48640.0 17248.0  0.0   237568.0 145330.3  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
50176.0 48640.0 17248.0  0.0   237568.0 145330.3  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
50176.0 48640.0 17248.0  0.0   237568.0 145330.3  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
50176.0 48640.0 17248.0  0.0   237568.0 145372.0  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
50176.0 48640.0 17248.0  0.0   237568.0 145372.0  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
50176.0 48640.0 17248.0  0.0   237568.0 145372.0  462336.0   325643.5  15744.0 15171.5 1920.0 1708.3    164   10.030   7      6.514   16.544
46592.0 19456.0  0.0   19360.0 237568.0 14137.4   462336.0   325643.5  15744.0 15175.9 1920.0 1708.3    165   10.068   7      6.514   16.582
46592.0 19456.0  0.0   19360.0 237568.0 164451.9  462336.0   325643.5  15744.0 15175.9 1920.0 1708.3    165   10.068   7      6.514   16.582
46592.0 19456.0  0.0   19360.0 237568.0 224397.6  462336.0   325643.5  15744.0 15175.9 1920.0 1708.3    165   10.068   7      6.514   16.582
44032.0 44544.0 21568.0  0.0   240640.0 136778.0  462336.0   325643.5  15744.0 15175.9 1920.0 1708.3    166   10.120   7      6.514   16.634
43008.0 44544.0  0.0   23744.0 240640.0  9990.0   462336.0   325643.5  15744.0 15175.9 1920.0 1708.3    167   10.181   7      6.514   16.695
43008.0 44544.0  0.0   23744.0 240640.0  9990.0   462336.0   325643.5  15744.0 15175.9 1920.0 1708.3    167   10.181   7      6.514   16.695
