11:19:52 AM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
11:59:38 AM  1000     27717    0.33    0.00    0.00    0.33     1  java
11:59:41 AM  1000     27717    0.00    0.00    0.00    0.00     1  java
11:59:44 AM  1000     27717    0.00    0.00    0.00    0.00     1  java
11:59:47 AM  1000     27717    0.33    0.33    0.00    0.67     1  java
11:59:50 AM  1000     27717    0.00    0.00    0.00    0.00     1  java
11:59:53 AM  1000     27717    0.00    0.00    0.00    0.00     1  java
11:59:56 AM  1000     27717    0.00    0.00    0.00    0.00     1  java
11:59:59 AM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:00:02 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:00:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:00:08 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:00:11 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:00:14 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:00:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:00:20 PM  1000     27717    0.33    0.33    0.00    0.67     1  java
12:00:23 PM  1000     27717    1.67    0.67    0.00    2.33     1  java
12:00:26 PM  1000     27717   11.67    4.33    0.00   16.00     1  java
12:00:29 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:00:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:00:35 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:00:38 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:00:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:00:44 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:00:47 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:00:50 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:00:53 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:00:56 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:00:59 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:01:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:08 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:01:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:14 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:01:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:23 PM  1000     27717    3.00    1.00    0.00    4.00     1  java
12:01:26 PM  1000     27717   10.00    4.67    0.00   14.67     1  java
12:01:29 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:32 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:01:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:38 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:01:41 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:01:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:47 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:53 PM  1000     27717    0.33    0.33    0.00    0.67     1  java
12:01:56 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:01:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:05 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:02:08 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:02:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:14 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:02:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:23 PM  1000     27717    2.00    0.67    0.00    2.67     1  java
12:02:26 PM  1000     27717   11.00    4.00    0.00   15.00     1  java
12:02:29 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:32 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:02:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:02:41 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:02:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:47 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:53 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:02:56 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:02:59 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:03:02 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:03:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:03:08 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:03:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:03:14 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:03:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:03:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:03:23 PM  1000     27717    2.67    1.33    0.00    4.00     1  java
12:03:26 PM  1000     27717    9.67    4.67    0.00   14.33     1  java
12:03:29 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:03:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:03:35 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:03:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:03:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:03:44 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:03:47 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:03:50 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:03:53 PM  1000     27717   14.00    0.00    0.00   14.00     1  java
12:03:56 PM  1000     27717    6.00    0.00    0.00    6.00     1  java
12:03:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:02 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:04:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:08 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:14 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:04:17 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:04:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:23 PM  1000     27717    1.67    0.67    0.00    2.33     1  java
12:04:26 PM  1000     27717   12.00    4.00    0.00   16.00     1  java
12:04:29 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:38 PM  1000     27717    0.33    0.33    0.00    0.67     1  java
12:04:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:47 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:04:50 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:04:53 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:04:56 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:04:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:08 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:05:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:14 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:17 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:05:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:23 PM  1000     27717    2.67    1.33    0.00    4.00     1  java
12:05:26 PM  1000     27717   11.67    4.00    0.00   15.67     1  java
12:05:29 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:05:32 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:05:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:05:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:44 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:05:47 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:53 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:05:56 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:05:59 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:06:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:06:05 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:06:08 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:06:11 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:06:14 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:06:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:06:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:06:23 PM  1000     27717    1.67    0.67    0.00    2.33     1  java
12:06:26 PM  1000     27717   12.33    3.67    0.00   16.00     1  java
12:06:29 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:06:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:06:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:06:38 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:06:41 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:06:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:06:47 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:06:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:06:53 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:06:56 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:06:59 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:07:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:08 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:07:11 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:07:14 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:17 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:07:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:23 PM  1000     27717    3.33    0.67    0.00    4.00     1  java
12:07:26 PM  1000     27717   11.33    3.67    0.00   15.00     1  java
12:07:29 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:07:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:44 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:07:47 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:07:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:53 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:07:56 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:07:59 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:08:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:08 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:08:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:14 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:08:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:23 PM  1000     27717    3.00    1.00    0.00    4.00     1  java
12:08:26 PM  1000     27717   10.33    3.67    0.00   14.00     1  java
12:08:29 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:08:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:08:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:44 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:08:47 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:50 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:08:53 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:08:56 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:08:59 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:09:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:09:05 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:09:08 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:09:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:09:14 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:09:17 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:09:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:09:23 PM  1000     27717    2.33    1.00    0.00    3.33     1  java
12:09:26 PM  1000     27717   20.00    3.67    0.00   23.67     1  java
12:09:29 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:09:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:09:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:09:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:09:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:09:44 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:09:47 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:09:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:09:53 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:09:56 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:09:59 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:10:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:10:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:10:08 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:10:11 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:10:14 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:10:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:10:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:10:23 PM  1000     27717    3.33    1.00    0.00    4.33     1  java
12:10:26 PM  1000     27717   10.67    3.67    0.00   14.33     1  java
12:10:29 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:10:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:10:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:10:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:10:41 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:10:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:10:47 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:10:50 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:10:53 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:10:56 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:10:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:02 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:11:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:08 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:11 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:11:14 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:20 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:11:23 PM  1000     27717    1.00    1.67    0.00    2.67     1  java
12:11:26 PM  1000     27717   12.00    3.67    0.00   15.67     1  java
12:11:29 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:11:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:11:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:44 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:11:47 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:11:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:53 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:56 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:11:59 PM  1000     27717    0.33    0.33    0.00    0.67     1  java
12:12:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:12:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:12:08 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:12:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:12:14 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:12:17 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:12:20 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:12:23 PM  1000     27717    6.33    1.00    0.00    7.33     1  java
12:12:26 PM  1000     27717   12.33    4.00    0.00   16.33     1  java
12:12:29 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:12:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:12:35 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:12:38 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:12:41 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:12:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:12:47 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:12:50 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:12:53 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:12:56 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:12:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:05 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:13:08 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:11 PM  1000     27717    0.33    0.33    0.00    0.67     1  java
12:13:14 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:20 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:13:23 PM  1000     27717    2.33    0.67    0.00    3.00     1  java
12:13:26 PM  1000     27717   12.00    4.33    0.00   16.33     1  java
12:13:29 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:13:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:35 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:13:38 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:47 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:13:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:53 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:13:56 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:13:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:14:02 PM  1000     27717    0.33    0.33    0.00    0.67     1  java
12:14:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:14:08 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:14:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:14:14 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:14:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:14:20 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:14:23 PM  1000     27717    1.67    1.33    0.00    3.00     1  java
12:14:26 PM  1000     27717   13.00    4.00    0.00   17.00     1  java
12:14:29 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:14:32 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:14:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:14:38 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:14:41 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:14:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:14:47 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:14:50 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:14:53 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:14:56 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:14:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:02 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:05 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:15:08 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:14 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:15:17 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:15:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:23 PM  1000     27717    3.33    1.00    0.00    4.33     1  java
12:15:26 PM  1000     27717   12.00    2.67    0.00   14.67     1  java
12:15:29 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:15:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:15:41 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:15:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:47 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:15:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:53 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:15:56 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:15:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:16:02 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:16:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:16:08 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:16:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:16:14 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:16:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:16:20 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:16:23 PM  1000     27717    1.33    0.33    0.00    1.67     1  java
12:16:26 PM  1000     27717   12.67    5.00    0.00   17.67     1  java
12:16:29 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:16:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:16:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:16:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:16:41 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:16:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:16:47 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:16:50 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:16:53 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:16:56 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:16:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:02 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:17:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:08 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:17:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:14 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:17 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:20 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:17:23 PM  1000     27717    2.67    1.00    0.00    3.67     1  java
12:17:26 PM  1000     27717   11.33    4.33    0.00   15.67     1  java
12:17:29 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:17:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:35 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:17:38 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:41 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:17:44 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:47 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:17:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:53 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:17:56 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:17:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:18:02 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:18:05 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:18:08 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:18:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:18:14 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:18:17 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:18:20 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:18:23 PM  1000     27717    2.33    0.67    0.00    3.00     1  java
12:18:26 PM  1000     27717   11.00    5.00    0.00   16.00     1  java
12:18:29 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:18:32 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:18:35 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:18:38 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:18:41 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:18:44 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:18:47 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:18:50 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:18:53 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:18:56 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:18:59 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:19:02 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:19:05 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:19:08 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:19:11 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:19:14 PM  1000     27717    0.00    0.00    0.00    0.00     1  java
12:19:17 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
12:19:20 PM  1000     27717    0.00    0.33    0.00    0.33     1  java
12:19:23 PM  1000     27717    2.67    1.00    0.00    3.67     1  java
12:19:26 PM  1000     27717    9.00    5.33    0.00   14.33     1  java
12:19:29 PM  1000     27717    0.33    0.00    0.00    0.33     1  java
