 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
2048.0 2048.0 224.0   0.0   16896.0   1253.7   56320.0    55535.9   18304.0 17581.0 2176.0 1946.5    254    2.555   1      0.177    2.732
2560.0 2560.0  0.0   1728.0 16384.0   3277.1   56320.0    55679.9   18304.0 17581.0 2176.0 1946.5    261    2.602   1      0.177    2.779
2560.0 2560.0  0.0   288.0  18432.0  10472.7   56320.0    55783.9   18304.0 17581.0 2176.0 1946.5    267    2.643   1      0.177    2.820
2048.0 2048.0  0.0   1312.0 18432.0  10928.5   56320.0    55863.9   18304.0 17581.0 2176.0 1946.5    273    2.678   1      0.177    2.855
2560.0 2560.0  0.0   1312.0 26112.0   3033.7   56320.0    55959.9   18304.0 17581.0 2176.0 1946.5    279    2.900   1      0.177    3.077
2560.0 2560.0 896.0   0.0   38400.0  25288.6   56320.0    56015.9   18304.0 17581.0 2176.0 1946.5    282    2.929   1      0.177    3.106
2048.0 2048.0 928.0   0.0   55296.0  21122.2   57344.0    56759.9   18304.0 17581.0 2176.0 1946.5    286    3.080   1      0.177    3.257
2048.0 2048.0 224.0   0.0   66560.0  22815.6   57344.0    56807.9   18304.0 17581.0 2176.0 1946.5    288    3.095   1      0.177    3.272
2048.0 2048.0 928.0   0.0   79872.0   6803.6   57344.0    56847.9   18304.0 17581.0 2176.0 1946.5    290    3.110   1      0.177    3.287
2048.0 512.0   0.0   224.0  76800.0  45111.9   57344.0    56863.9   18304.0 17581.0 2176.0 1946.5    291    3.119   1      0.177    3.295
2048.0 2048.0  0.0   256.0  71168.0  14077.4   57344.0    56903.9   18304.0 17581.0 2176.0 1946.5    293    3.130   1      0.177    3.307
1536.0 2048.0 1216.0  0.0   68608.0  62151.4   57344.0    56927.9   18304.0 17581.0 2176.0 1946.5    294    3.137   1      0.177    3.314
1024.0 2048.0 640.0   0.0   63488.0  39615.4   57344.0    56959.9   18304.0 17581.0 2176.0 1946.5    296    3.151   1      0.177    3.328
512.0  1536.0 288.0   0.0   59392.0  31042.4   57344.0    57007.9   18304.0 17581.0 2176.0 1946.5    298    3.161   1      0.177    3.338
1536.0 2048.0 1376.0  0.0   55296.0  33029.7   57344.0    57039.9   18304.0 17602.2 2176.0 1946.5    300    3.172   1      0.177    3.349
512.0  2048.0 256.0   0.0   51200.0  42497.5   57344.0    57079.9   18304.0 17602.2 2176.0 1946.5    302    3.181   1      0.177    3.358
1536.0 512.0   0.0   224.0  46592.0   5337.9   57344.0    57119.9   18304.0 17602.2 2176.0 1946.5    305    3.201   1      0.177    3.378
1536.0 1536.0  0.0   288.0  43520.0  32256.2   57344.0    57175.9   18304.0 17602.2 2176.0 1946.5    307    3.212   1      0.177    3.389
1024.0 1536.0  0.0    0.0   38912.0  24278.9   56832.0    40514.4   18304.0 17602.2 2176.0 1946.5    311    3.246   2      0.355    3.602
512.0  2048.0 224.0   0.0   35840.0  29108.2   56832.0    40874.4   18304.0 17602.4 2176.0 1946.5    314    3.264   2      0.355    3.619
512.0  2048.0 256.0   0.0   31744.0  10041.4   56832.0    41098.4   18304.0 17602.4 2176.0 1946.5    318    3.294   2      0.355    3.649
2048.0 2048.0  0.0   224.0  29696.0  28778.0   56832.0    41146.4   18304.0 17602.4 2176.0 1946.5    321    3.307   2      0.355    3.663
512.0  1536.0 224.0   0.0   27136.0   3990.3   56832.0    41242.4   18304.0 17603.1 2176.0 1947.0    326    3.337   2      0.355    3.692
512.0  1536.0 224.0   0.0   25088.0  16460.3   56832.0    41306.4   18304.0 17603.1 2176.0 1947.0    330    3.361   2      0.355    3.716
2048.0 2048.0  0.0   256.0  22528.0  15417.1   56832.0    41570.4   18304.0 17603.1 2176.0 1947.0    335    3.391   2      0.355    3.746
2560.0 2560.0  0.0   320.0  19456.0   272.8    56832.0    41690.4   18304.0 17603.1 2176.0 1947.0    341    3.426   2      0.355    3.781
2560.0 2560.0  0.0   640.0  18432.0   5780.5   56832.0    41786.4   18304.0 17603.1 2176.0 1947.0    347    3.461   2      0.355    3.817
2560.0 512.0   0.0   224.0  18432.0  14896.7   56832.0    41858.4   18304.0 17603.1 2176.0 1947.0    353    3.499   2      0.355    3.854
2560.0 3072.0  0.0   256.0  18432.0  16808.0   56832.0    41962.4   18304.0 17603.1 2176.0 1947.0    359    3.533   2      0.355    3.889
2048.0 2560.0 1760.0  0.0   18432.0   5202.5   56832.0    42074.4   18304.0 17603.1 2176.0 1947.0    366    3.579   2      0.355    3.935
2048.0 512.0   0.0   352.0  26624.0  19641.4   56832.0    43242.4   18304.0 17603.1 2176.0 1947.0    373    3.615   2      0.355    3.971
2048.0 2560.0 1696.0  0.0   24064.0   9741.6   56832.0    43346.4   18304.0 17603.1 2176.0 1947.0    378    3.649   2      0.355    4.004
2560.0 512.0   0.0   224.0  21504.0  12083.9   56832.0    43434.4   18304.0 17603.1 2176.0 1947.0    383    3.677   2      0.355    4.032
2048.0 512.0   0.0   337.0  18432.0  10414.8   56832.0    43530.4   18304.0 17603.1 2176.0 1947.0    389    3.715   2      0.355    4.070
2560.0 2560.0  0.0   256.0  17920.0  13289.8   56832.0    43618.4   18304.0 17603.1 2176.0 1947.0    395    3.746   2      0.355    4.101
1536.0 2048.0 512.0   0.0   17920.0   6232.3   56832.0    43754.4   18304.0 17603.1 2176.0 1947.0    402    3.788   2      0.355    4.144
2560.0 2560.0 1344.0  0.0   17920.0  17650.9   56832.0    43850.4   18304.0 17603.1 2176.0 1947.0    408    3.824   2      0.355    4.179
2048.0 2048.0  0.0   288.0  17920.0   3628.4   56832.0    43970.4   18304.0 17603.1 2176.0 1947.0    415    3.857   2      0.355    4.213
2048.0 2048.0  0.0   256.0  17920.0  14952.2   56832.0    44074.4   18304.0 17603.1 2176.0 1947.0    421    3.893   2      0.355    4.248
1536.0 1536.0 256.0   0.0   17920.0   7598.0   56832.0    44178.4   18304.0 17603.1 2176.0 1947.0    428    3.929   2      0.355    4.285
2048.0 2048.0 896.0   0.0   17920.0  13510.5   56832.0    44314.4   18304.0 17603.1 2176.0 1947.0    434    3.959   2      0.355    4.315
2560.0 2560.0  0.0   1632.0 17408.0   6738.3   56832.0    46434.4   18304.0 17603.1 2176.0 1947.0    441    4.000   2      0.355    4.356
2048.0 2048.0 384.0   0.0   31744.0  18405.2   56832.0    47690.4   18304.0 17603.1 2176.0 1947.0    448    4.044   2      0.355    4.400
512.0  1536.0 256.0   0.0   29184.0  13807.8   56832.0    47746.4   18304.0 17603.1 2176.0 1947.0    452    4.079   2      0.355    4.435
1536.0 2048.0 1536.0  0.0   27136.0  18851.3   56832.0    48290.4   18304.0 17603.1 2176.0 1947.0    456    4.100   2      0.355    4.456
2048.0 1024.0  0.0   800.0  24576.0   7072.9   56832.0    48402.4   18304.0 17603.1 2176.0 1947.0    461    4.122   2      0.355    4.477
2048.0 2560.0 256.0   0.0   22016.0   8802.6   56832.0    48498.4   18304.0 17603.1 2176.0 1947.0    466    4.150   2      0.355    4.506
2560.0 512.0   0.0   256.0  19456.0  14631.2   56832.0    48578.4   18304.0 17603.1 2176.0 1947.0    471    4.181   2      0.355    4.536
2048.0 2048.0 224.0   0.0   18432.0   2599.9   56832.0    48690.4   18304.0 17603.1 2176.0 1947.0    478    4.217   2      0.355    4.572
1536.0 2048.0 288.0   0.0   17920.0  12121.5   56832.0    48786.4   18304.0 17603.1 2176.0 1947.0    484    4.255   2      0.355    4.610
2560.0 2048.0  0.0   1600.0 17920.0   2674.9   56832.0    48906.4   18304.0 17603.8 2176.0 1947.0    491    4.296   2      0.355    4.652
2048.0 512.0   0.0   224.0  17920.0  10499.3   56832.0    49010.4   18304.0 17603.8 2176.0 1947.0    497    4.323   2      0.355    4.678
1536.0 2048.0 256.0   0.0   17408.0   162.9    56832.0    49130.4   18304.0 17603.8 2176.0 1947.0    504    4.366   2      0.355    4.721
1536.0 2048.0 256.0   0.0   17408.0  14818.8   56832.0    49202.4   18304.0 17603.8 2176.0 1947.0    510    4.399   2      0.355    4.755
1536.0 1536.0 320.0   0.0   30720.0  14985.0   56832.0    50394.4   18304.0 17603.8 2176.0 1947.0    518    4.446   2      0.355    4.802
1024.0 1536.0 288.0   0.0   28672.0  12609.0   56832.0    50458.4   18304.0 17603.8 2176.0 1947.0    522    4.460   2      0.355    4.815
1024.0 1536.0 992.0   0.0   26624.0  19839.6   56832.0    50538.4   18304.0 17603.8 2176.0 1947.0    526    4.478   2      0.355    4.833
1536.0 512.0   0.0   224.0  24064.0  10309.6   56832.0    50626.4   18304.0 17603.8 2176.0 1947.0    531    4.502   2      0.355    4.857
2048.0 2048.0 1952.0  0.0   21504.0   8174.4   56832.0    50786.4   18304.0 17603.8 2176.0 1947.0    536    4.530   2      0.355    4.886
1024.0 2048.0 192.0   0.0   18432.0   4454.3   56832.0    50850.4   18304.0 17603.8 2176.0 1947.0    542    4.572   2      0.355    4.927
2048.0 2048.0 288.0   0.0   18432.0  12126.9   56832.0    50946.4   18304.0 17603.8 2176.0 1947.0    548    4.601   2      0.355    4.957
2560.0 2560.0  0.0   1312.0 17920.0   5244.8   56832.0    51066.4   18304.0 17603.8 2176.0 1947.0    555    4.645   2      0.355    5.000
2048.0 2048.0  0.0   608.0  17920.0   9189.0   56832.0    51162.4   18304.0 17603.8 2176.0 1947.0    561    4.672   2      0.355    5.028
2560.0 2560.0 224.0   0.0   17408.0   3422.4   56832.0    51282.4   18304.0 17603.8 2176.0 1947.0    568    4.712   2      0.355    5.067
2560.0 2560.0  0.0   256.0  16896.0    55.6    56832.0    51394.4   18304.0 17603.8 2176.0 1947.0    575    4.753   2      0.355    5.108
2048.0 2048.0  0.0   352.0  16896.0  10359.7   56832.0    51482.4   18304.0 17603.8 2176.0 1947.0    581    4.787   2      0.355    5.143
