01:27:15 PM   UID       PID    %usr %system  %guest    %CPU   CPU  Command
02:44:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:44:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:44:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:44:24 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
02:44:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:44:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:44:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:44:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:44:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:44:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:44:45 PM  1000     29330    1.00    1.00    0.00    2.00     0  java
02:44:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:44:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:44:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:44:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:45:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:45:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:45:18 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:45:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:45:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:45:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:45:45 PM  1000     29330    6.00    0.33    0.00    6.33     0  java
02:45:48 PM  1000     29330    6.33    0.00    0.00    6.33     0  java
02:45:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:45:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:45:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:46:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:46:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:15 PM  1000     29330    1.00    0.33    0.00    1.33     0  java
02:46:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:46:30 PM  1000     29330   10.00    1.00    0.00   11.00     0  java
02:46:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:46:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:45 PM  1000     29330   21.33    1.33    0.00   22.67     0  java
02:46:48 PM  1000     29330   11.33    0.00    0.00   11.33     0  java
02:46:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:46:54 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
02:46:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:47:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:47:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:18 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:47:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:47:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:47:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:47:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:45 PM  1000     29330    0.67    1.33    0.00    2.00     0  java
02:47:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:47:51 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:47:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:47:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:48:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:09 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:48:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:48:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:48:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:48:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:48:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:45 PM  1000     29330    2.67    0.67    0.00    3.33     0  java
02:48:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:48:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:48:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:03 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:49:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:49:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:49:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:49:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:27 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:49:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:49:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:49:45 PM  1000     29330    2.67    0.67    0.00    3.33     0  java
02:49:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:51 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
02:49:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:49:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:50:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:50:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:50:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:50:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:50:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:50:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:50:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:45 PM  1000     29330    1.33    1.00    0.00    2.33     0  java
02:50:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:50:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:50:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:50:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:51:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:09 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:51:12 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:51:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:51:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:51:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:51:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:45 PM  1000     29330    1.33    0.67    0.00    2.00     0  java
02:51:48 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:51:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:51:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:52:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:52:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:52:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:52:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:52:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:52:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:36 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:52:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:52:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:45 PM  1000     29330    7.00    0.33    0.00    7.33     0  java
02:52:48 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:52:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:52:57 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:53:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:03 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:53:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:53:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:53:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:53:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:53:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:53:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:45 PM  1000     29330    1.00    1.00    0.00    2.00     0  java
02:53:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:53:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:53:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:54:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:54:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:54:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:54:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:54:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:54:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:54:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:54:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:54:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:54:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:54:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:54:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:54:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:54:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:54:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:54:45 PM  1000     29330    1.00    0.67    0.00    1.67     0  java
02:54:48 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:54:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:54:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:54:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:55:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:55:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:55:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:27 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:55:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:55:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:55:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:45 PM  1000     29330   10.33    0.33    0.00   10.67     0  java
02:55:48 PM  1000     29330    1.00    0.00    0.00    1.00     0  java
02:55:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:55:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:56:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:56:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:15 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:56:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:56:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:56:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:39 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:56:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:45 PM  1000     29330    1.00    1.00    0.00    2.00     0  java
02:56:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:56:54 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
02:56:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:57:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:57:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:57:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:57:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:57:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:57:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:45 PM  1000     29330    1.33    0.67    0.00    2.00     0  java
02:57:48 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:57:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:57:57 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:58:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:58:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:58:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:21 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:58:24 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:58:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:33 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:58:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:58:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:45 PM  1000     29330    2.00    1.33    0.00    3.33     0  java
02:58:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:58:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:58:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:59:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:09 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:59:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:15 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:59:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:59:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:30 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:59:33 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
02:59:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:45 PM  1000     29330    1.33    0.67    0.00    2.00     0  java
02:59:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
02:59:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
02:59:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:00 PM  1000     29330    1.33    0.00    0.00    1.33     0  java
03:00:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:00:09 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:00:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:00:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:00:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:00:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:39 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:00:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:45 PM  1000     29330    1.00    0.67    0.00    1.67     0  java
03:00:48 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:00:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:00:54 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:00:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:01:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:09 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:01:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:15 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:01:18 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:24 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:01:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:01:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:01:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:45 PM  1000     29330    1.33    0.67    0.00    2.00     0  java
03:01:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:51 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:01:54 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:01:57 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:02:00 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:02:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:06 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:09 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:02:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:18 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:02:21 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:30 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:02:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:02:36 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:02:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:42 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:45 PM  1000     29330    1.33    1.00    0.00    2.33     0  java
03:02:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:02:54 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:02:57 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:03:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:03 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:03:06 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:03:09 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:12 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:15 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:18 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:03:21 PM  1000     29330    0.00    0.33    0.00    0.33     0  java
03:03:24 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:27 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:30 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:33 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:03:36 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:39 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:42 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
03:03:45 PM  1000     29330    0.33    1.33    0.00    1.67     0  java
03:03:48 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:51 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:03:54 PM  1000     29330    0.33    0.33    0.00    0.67     0  java
03:03:57 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:04:00 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:04:03 PM  1000     29330    0.00    0.00    0.00    0.00     0  java
03:04:06 PM  1000     29330    0.33    0.00    0.00    0.33     0  java
